id,name,location,available number of rooms,standard,price per night,amenities,type of meal plan,meal preference,required car parking space,good review count,bad review count,rating,hotel_description,distance_from_city_center,check_in_time,check_out_time
JPN5673,Mount Fuji Retreat,Sapporo,25,Budget,12000,"Wi-Fi, Fitness Center, Onsen, Free Breakfast, Parking, Restaurant",All-Inclusive,Veg,True,4425,223,5,A comfortable and convenient hotel offering excellent services and amenities.,16 km,16:00,11:00
JPN5674,Mount Fuji Retreat,Tokyo,67,Budget,11000,"Onsen, Fitness Center, Pet-friendly, Bar",Bed & Breakfast,Non Veg,False,1124,515,4,A comfortable and convenient hotel offering excellent services and amenities.,3 km,15:00,10:00
JPN5675,Shibuya Plaza,Hiroshima,77,Budget,8000,"Wi-Fi, Bar, Pet-friendly, Free Breakfast, Parking",Bed & Breakfast,Non Veg,False,2842,451,5,A comfortable and convenient hotel offering excellent services and amenities.,16 km,16:00,12:00
JPN5676,Tokyo Tower Inn,Fukuoka,154,Premium,30000,"Room Service, Business Center, Bar, Parking, Onsen",Half Board,Jain,False,4182,260,5,A comfortable and convenient hotel offering excellent services and amenities.,14 km,14:00,12:00
JPN5677,Osaka Bay Resort,Tokyo,299,Budget,5000,"Onsen, Pet-friendly, Fitness Center, Business Center, Parking",Room Only,,True,3770,452,5,A comfortable and convenient hotel offering excellent services and amenities.,6 km,14:00,12:00
JPN5678,Shibuya Plaza,Nagoya,232,Premium,20000,"Fitness Center, Bar, Business Center, Parking",Bed & Breakfast,Non veg without Beef,False,1404,638,4,A comfortable and convenient hotel offering excellent services and amenities.,4 km,15:00,12:00
JPN5679,Kyoto Serenity,Hiroshima,288,Standard,18000,"Business Center, Onsen, Spa, Restaurant, Wi-Fi, Fitness Center",Full Board,Both,False,3955,593,5,A comfortable and convenient hotel offering excellent services and amenities.,15 km,15:00,11:00
JPN5680,Kyoto Serenity,Nara,275,Standard,13000,"Parking, Wi-Fi, Restaurant, Onsen",Full Board,Jain,True,741,97,5,A comfortable and convenient hotel offering excellent services and amenities.,11 km,16:00,10:00
JPN5681,Nara Zen Lodge,Nara,135,Premium,29000,"Pet-friendly, Restaurant, Business Center",All-Inclusive,Jain,False,2805,386,5,A comfortable and convenient hotel offering excellent services and amenities.,6 km,15:00,12:00
JPN5682,Mount Fuji Retreat,Fukuoka,213,Standard,20000,"Bar, Onsen, Wi-Fi",Half Board,Both,False,4789,487,5,A comfortable and convenient hotel offering excellent services and amenities.,20 km,15:00,10:00
JPN5683,Nara Zen Lodge,Hiroshima,82,Budget,10000,"Restaurant, Onsen, Business Center, Pet-friendly, Parking, Wi-Fi",Half Board,Non Veg,False,3447,472,5,A comfortable and convenient hotel offering excellent services and amenities.,11 km,16:00,11:00
JPN5684,Osaka Bay Resort,Fukuoka,11,Budget,12000,"Room Service, Business Center, Bar, Wi-Fi, Restaurant, Pet-friendly",All-Inclusive,Both,False,2479,572,5,A comfortable and convenient hotel offering excellent services and amenities.,14 km,15:00,12:00
JPN5685,Hotel Sakura,Fukuoka,78,Budget,11000,"Bar, Pet-friendly, Room Service",Full Board,Non Veg,False,2396,174,5,A comfortable and convenient hotel offering excellent services and amenities.,14 km,14:00,12:00
JPN5686,Shibuya Plaza,Kyoto,154,Luxury,36000,"Fitness Center, Pet-friendly, Restaurant, Wi-Fi",Room Only,,True,1081,608,4,A comfortable and convenient hotel offering excellent services and amenities.,14 km,14:00,11:00
JPN5687,Nara Zen Lodge,Fukuoka,253,Standard,12000,"Fitness Center, Spa, Restaurant",Full Board,Non Veg,True,4439,712,5,A comfortable and convenient hotel offering excellent services and amenities.,14 km,15:00,10:00
JPN5688,Tokyo Tower Inn,Hiroshima,79,Standard,16000,"Business Center, Pet-friendly, Free Breakfast, Bar, Wi-Fi, Room Service",Full Board,Vegan,True,1488,422,4,A comfortable and convenient hotel offering excellent services and amenities.,19 km,15:00,11:00
JPN5689,Kyoto Serenity,Sapporo,27,Standard,18000,"Room Service, Business Center, Bar",Bed & Breakfast,Non Veg,True,4092,51,5,A comfortable and convenient hotel offering excellent services and amenities.,7 km,16:00,11:00
JPN5690,Hotel Sakura,Yokohama,249,Standard,13000,"Room Service, Pet-friendly, Business Center",Half Board,Both,False,724,275,4,A comfortable and convenient hotel offering excellent services and amenities.,19 km,14:00,10:00
JPN5691,Tokyo Tower Inn,Tokyo,179,Budget,12000,"Wi-Fi, Spa, Fitness Center, Pet-friendly",All-Inclusive,Vegan,True,3384,941,4,A comfortable and convenient hotel offering excellent services and amenities.,18 km,15:00,11:00
JPN5692,Tokyo Tower Inn,Nara,124,Budget,5000,"Wi-Fi, Room Service, Fitness Center, Bar, Free Breakfast, Spa",Room Only,,True,292,342,3,A comfortable and convenient hotel offering excellent services and amenities.,19 km,15:00,10:00
JPN5693,Shibuya Plaza,Osaka,168,Budget,7000,"Room Service, Restaurant, Fitness Center, Bar, Pet-friendly",All-Inclusive,Jain,True,4839,900,5,A comfortable and convenient hotel offering excellent services and amenities.,19 km,14:00,11:00
JPN5694,Osaka Bay Resort,Yokohama,265,Budget,9000,"Room Service, Spa, Parking",Full Board,Vegan,False,4830,530,5,A comfortable and convenient hotel offering excellent services and amenities.,6 km,15:00,11:00
JPN5695,Hotel Sakura,Yokohama,76,Premium,20000,"Restaurant, Fitness Center, Business Center",Half Board,Non Veg,False,1796,84,5,A comfortable and convenient hotel offering excellent services and amenities.,2 km,16:00,12:00
JPN5696,Nara Zen Lodge,Hiroshima,100,Luxury,60000,"Restaurant, Room Service, Wi-Fi, Pet-friendly, Parking",Room Only,,False,3737,274,5,A comfortable and convenient hotel offering excellent services and amenities.,19 km,16:00,12:00
JPN5697,Hotel Sakura,Osaka,192,Standard,20000,"Room Service, Bar, Free Breakfast",Room Only,,True,3617,702,5,A comfortable and convenient hotel offering excellent services and amenities.,12 km,16:00,10:00
JPN5698,Kyoto Serenity,Osaka,139,Luxury,36000,"Restaurant, Business Center, Parking",All-Inclusive,Veg,False,4770,172,5,A comfortable and convenient hotel offering excellent services and amenities.,2 km,15:00,10:00
JPN5699,Osaka Bay Resort,Fukuoka,18,Premium,23000,"Bar, Pet-friendly, Onsen",Bed & Breakfast,Vegan,True,55,429,1,A comfortable and convenient hotel offering excellent services and amenities.,5 km,16:00,11:00
JPN5700,Mount Fuji Retreat,Osaka,199,Luxury,43000,"Restaurant, Onsen, Wi-Fi, Parking",Half Board,Veg,False,4805,948,5,A comfortable and convenient hotel offering excellent services and amenities.,2 km,16:00,10:00
JPN5701,Kyoto Serenity,Tokyo,216,Budget,6000,"Wi-Fi, Pet-friendly, Bar, Business Center, Free Breakfast, Restaurant",Bed & Breakfast,Non veg without Beef,True,933,77,5,A comfortable and convenient hotel offering excellent services and amenities.,2 km,14:00,10:00
JPN5702,Kyoto Serenity,Nagoya,39,Budget,12000,"Parking, Spa, Restaurant, Bar, Wi-Fi, Room Service",Full Board,Non Veg,False,1443,824,4,A comfortable and convenient hotel offering excellent services and amenities.,5 km,15:00,12:00
JPN5703,Nara Zen Lodge,Yokohama,166,Premium,23000,"Free Breakfast, Onsen, Business Center, Restaurant",Half Board,Non Veg,True,3945,547,5,A comfortable and convenient hotel offering excellent services and amenities.,20 km,16:00,11:00
JPN5704,Kyoto Serenity,Nagoya,162,Budget,5000,"Restaurant, Free Breakfast, Spa, Fitness Center",Full Board,Non veg without Beef,True,3457,301,5,A comfortable and convenient hotel offering excellent services and amenities.,13 km,14:00,12:00
JPN5705,Tokyo Tower Inn,Kobe,145,Standard,20000,"Room Service, Onsen, Parking, Wi-Fi, Pet-friendly, Business Center",Room Only,,True,3244,898,4,A comfortable and convenient hotel offering excellent services and amenities.,8 km,14:00,10:00
JPN5706,Hotel Sakura,Nara,278,Standard,12000,"Room Service, Business Center, Fitness Center, Onsen, Parking, Spa",Bed & Breakfast,Non veg without Beef,True,4890,34,5,A comfortable and convenient hotel offering excellent services and amenities.,6 km,14:00,11:00
JPN5707,Osaka Bay Resort,Yokohama,119,Budget,6000,"Fitness Center, Free Breakfast, Restaurant, Business Center, Wi-Fi",Full Board,Both,True,426,397,3,A comfortable and convenient hotel offering excellent services and amenities.,14 km,16:00,12:00
JPN5708,Tokyo Tower Inn,Hiroshima,119,Standard,19000,"Room Service, Parking, Bar, Restaurant, Pet-friendly, Wi-Fi",All-Inclusive,Both,True,3919,246,5,A comfortable and convenient hotel offering excellent services and amenities.,15 km,15:00,11:00
JPN5709,Mount Fuji Retreat,Tokyo,88,Standard,20000,"Restaurant, Onsen, Business Center, Parking, Wi-Fi",Bed & Breakfast,Vegan,True,547,623,3,A comfortable and convenient hotel offering excellent services and amenities.,13 km,15:00,10:00
JPN5710,Nara Zen Lodge,Fukuoka,264,Budget,12000,"Onsen, Fitness Center, Parking, Spa, Business Center",Half Board,Non veg without Beef,True,3389,795,5,A comfortable and convenient hotel offering excellent services and amenities.,14 km,14:00,12:00
JPN5711,Hotel Sakura,Yokohama,105,Luxury,55000,"Parking, Onsen, Fitness Center, Pet-friendly, Restaurant",Full Board,Non Veg,False,1410,64,5,A comfortable and convenient hotel offering excellent services and amenities.,14 km,14:00,11:00
JPN5712,Nara Zen Lodge,Nara,6,Budget,5000,"Pet-friendly, Bar, Room Service, Onsen, Restaurant, Fitness Center",Full Board,Both,False,2408,307,5,A comfortable and convenient hotel offering excellent services and amenities.,19 km,16:00,12:00
JPN5713,Kyoto Serenity,Kobe,141,Premium,30000,"Business Center, Parking, Pet-friendly",Half Board,Vegan,True,59,921,1,A comfortable and convenient hotel offering excellent services and amenities.,4 km,14:00,11:00
JPN5714,Tokyo Tower Inn,Kyoto,250,Standard,18000,"Parking, Fitness Center, Business Center, Onsen, Bar",Bed & Breakfast,Jain,False,1621,542,4,A comfortable and convenient hotel offering excellent services and amenities.,19 km,15:00,11:00
JPN5715,Mount Fuji Retreat,Tokyo,188,Luxury,59000,"Pet-friendly, Fitness Center, Wi-Fi, Restaurant, Parking",Room Only,,True,1104,684,4,A comfortable and convenient hotel offering excellent services and amenities.,6 km,15:00,11:00
JPN5716,Nara Zen Lodge,Nara,220,Budget,10000,"Pet-friendly, Business Center, Parking, Wi-Fi, Spa, Free Breakfast",Half Board,Both,False,2960,671,5,A comfortable and convenient hotel offering excellent services and amenities.,20 km,14:00,12:00
JPN5717,Kyoto Serenity,Kyoto,164,Premium,25000,"Pet-friendly, Spa, Parking",All-Inclusive,Vegan,False,1143,819,3,A comfortable and convenient hotel offering excellent services and amenities.,17 km,15:00,12:00
JPN5718,Mount Fuji Retreat,Osaka,16,Budget,12000,"Restaurant, Bar, Wi-Fi, Pet-friendly, Business Center, Room Service",Bed & Breakfast,Non veg without Beef,True,89,54,4,A comfortable and convenient hotel offering excellent services and amenities.,12 km,14:00,12:00
JPN5719,Shibuya Plaza,Kobe,63,Standard,12000,"Bar, Onsen, Spa, Wi-Fi, Room Service, Restaurant",Half Board,Non veg without Beef,True,307,430,3,A comfortable and convenient hotel offering excellent services and amenities.,8 km,15:00,10:00
JPN5720,Osaka Bay Resort,Fukuoka,83,Standard,18000,"Wi-Fi, Bar, Spa, Pet-friendly, Restaurant, Parking",Half Board,Both,True,94,220,2,A comfortable and convenient hotel offering excellent services and amenities.,14 km,16:00,10:00
JPN5721,Shibuya Plaza,Fukuoka,87,Budget,9000,"Spa, Bar, Business Center, Free Breakfast",Full Board,Non veg without Beef,False,3617,497,5,A comfortable and convenient hotel offering excellent services and amenities.,20 km,15:00,10:00
JPN5722,Mount Fuji Retreat,Hiroshima,151,Standard,12000,"Pet-friendly, Bar, Free Breakfast, Onsen, Wi-Fi, Fitness Center",Half Board,Non Veg,True,525,472,3,A comfortable and convenient hotel offering excellent services and amenities.,4 km,15:00,10:00
JPN5723,Tokyo Tower Inn,Sapporo,291,Budget,6000,"Spa, Restaurant, Business Center, Free Breakfast, Bar",Full Board,Jain,False,3148,524,5,A comfortable and convenient hotel offering excellent services and amenities.,10 km,14:00,12:00
JPN5724,Tokyo Tower Inn,Kyoto,26,Premium,27000,"Restaurant, Onsen, Bar, Fitness Center",Bed & Breakfast,Both,False,865,446,4,A comfortable and convenient hotel offering excellent services and amenities.,11 km,14:00,10:00
JPN5725,Nara Zen Lodge,Tokyo,109,Standard,19000,"Pet-friendly, Business Center, Parking, Onsen",Full Board,Jain,False,2670,502,5,A comfortable and convenient hotel offering excellent services and amenities.,8 km,14:00,12:00
JPN5726,Mount Fuji Retreat,Tokyo,286,Standard,13000,"Pet-friendly, Fitness Center, Free Breakfast, Onsen",All-Inclusive,Non veg without Beef,False,3646,854,5,A comfortable and convenient hotel offering excellent services and amenities.,10 km,16:00,10:00
JPN5727,Mount Fuji Retreat,Kobe,218,Budget,7000,"Parking, Onsen, Room Service, Free Breakfast",All-Inclusive,Both,True,4330,201,5,A comfortable and convenient hotel offering excellent services and amenities.,12 km,15:00,11:00
JPN5728,Nara Zen Lodge,Nagoya,118,Budget,7000,"Free Breakfast, Pet-friendly, Parking",Bed & Breakfast,Both,True,2241,899,4,A comfortable and convenient hotel offering excellent services and amenities.,18 km,15:00,10:00
JPN5729,Mount Fuji Retreat,Sapporo,227,Premium,21000,"Wi-Fi, Pet-friendly, Room Service",Half Board,Non Veg,True,4429,408,5,A comfortable and convenient hotel offering excellent services and amenities.,16 km,16:00,11:00
JPN5730,Nara Zen Lodge,Yokohama,138,Premium,23000,"Business Center, Onsen, Bar, Room Service",Half Board,Vegan,True,3175,861,4,A comfortable and convenient hotel offering excellent services and amenities.,3 km,15:00,10:00
JPN5731,Hotel Sakura,Yokohama,11,Premium,24000,"Fitness Center, Onsen, Pet-friendly, Room Service, Bar",Full Board,Both,False,4376,958,5,A comfortable and convenient hotel offering excellent services and amenities.,8 km,16:00,12:00
JPN5732,Kyoto Serenity,Kobe,33,Premium,23000,"Room Service, Business Center, Fitness Center",Room Only,,False,3046,162,5,A comfortable and convenient hotel offering excellent services and amenities.,5 km,15:00,10:00
JPN5733,Nara Zen Lodge,Sapporo,206,Budget,12000,"Room Service, Restaurant, Spa",Room Only,,False,4444,568,5,A comfortable and convenient hotel offering excellent services and amenities.,16 km,14:00,12:00
JPN5734,Tokyo Tower Inn,Kyoto,82,Premium,20000,"Restaurant, Free Breakfast, Fitness Center, Room Service, Onsen",All-Inclusive,Non Veg,False,1125,993,3,A comfortable and convenient hotel offering excellent services and amenities.,19 km,15:00,10:00
JPN5735,Osaka Bay Resort,Nagoya,179,Budget,10000,"Pet-friendly, Wi-Fi, Spa, Fitness Center, Free Breakfast",Bed & Breakfast,Veg,False,4296,110,5,A comfortable and convenient hotel offering excellent services and amenities.,9 km,16:00,10:00
JPN5736,Osaka Bay Resort,Fukuoka,49,Budget,7000,"Wi-Fi, Room Service, Parking, Business Center, Bar",Room Only,,True,1512,920,4,A comfortable and convenient hotel offering excellent services and amenities.,15 km,14:00,11:00
JPN5737,Tokyo Tower Inn,Hiroshima,160,Standard,13000,"Business Center, Onsen, Pet-friendly, Room Service",Full Board,Vegan,False,2997,555,5,A comfortable and convenient hotel offering excellent services and amenities.,12 km,14:00,12:00
JPN5738,Tokyo Tower Inn,Hiroshima,19,Budget,8000,"Fitness Center, Wi-Fi, Free Breakfast, Spa, Pet-friendly",Bed & Breakfast,Non veg without Beef,True,3307,565,5,A comfortable and convenient hotel offering excellent services and amenities.,12 km,16:00,11:00
JPN5739,Mount Fuji Retreat,Kyoto,250,Standard,16000,"Business Center, Wi-Fi, Spa, Fitness Center",Room Only,,False,3210,34,5,A comfortable and convenient hotel offering excellent services and amenities.,19 km,15:00,10:00
JPN5740,Mount Fuji Retreat,Nara,155,Budget,8000,"Room Service, Pet-friendly, Spa",Full Board,Non Veg,False,1031,732,3,A comfortable and convenient hotel offering excellent services and amenities.,2 km,15:00,11:00
JPN5741,Tokyo Tower Inn,Osaka,45,Standard,15000,"Wi-Fi, Spa, Restaurant, Business Center, Free Breakfast, Bar",Bed & Breakfast,Jain,False,2968,986,4,A comfortable and convenient hotel offering excellent services and amenities.,16 km,15:00,11:00
JPN5742,Hotel Sakura,Tokyo,155,Standard,20000,"Room Service, Business Center, Onsen, Wi-Fi, Bar",Half Board,Non veg without Beef,False,1713,536,4,A comfortable and convenient hotel offering excellent services and amenities.,2 km,16:00,12:00
JPN5743,Hotel Sakura,Nagoya,105,Luxury,56000,"Pet-friendly, Onsen, Restaurant",Full Board,Both,True,1438,876,4,A comfortable and convenient hotel offering excellent services and amenities.,19 km,14:00,11:00
JPN5744,Nara Zen Lodge,Kobe,204,Budget,7000,"Wi-Fi, Spa, Onsen, Free Breakfast",Room Only,,True,800,588,3,A comfortable and convenient hotel offering excellent services and amenities.,7 km,14:00,10:00
JPN5745,Osaka Bay Resort,Tokyo,235,Premium,27000,"Spa, Pet-friendly, Parking, Bar, Fitness Center",Bed & Breakfast,Vegan,True,1571,26,5,A comfortable and convenient hotel offering excellent services and amenities.,13 km,14:00,11:00
JPN5746,Nara Zen Lodge,Sapporo,292,Premium,23000,"Pet-friendly, Fitness Center, Restaurant, Onsen, Spa",Bed & Breakfast,Veg,True,4617,297,5,A comfortable and convenient hotel offering excellent services and amenities.,13 km,16:00,12:00
JPN5747,Kyoto Serenity,Yokohama,294,Standard,13000,"Free Breakfast, Parking, Wi-Fi, Room Service, Spa",Bed & Breakfast,Veg,False,1931,647,4,A comfortable and convenient hotel offering excellent services and amenities.,12 km,15:00,12:00
